Trait1	Trait2	RatioModified1	RatioModified2	OverlapProteins	OverlapProteoforms	Type
Transplants	Gait	0.551724	0	1	0	sep
Transplants	GranulomatosiswithPolyangiitis	0.551724	0	1	0	sep
Transplants	Insulin	0.551724	0.0882353	1	0	sep
Transplants	MotionSickness	0.551724	0	1	0	sep
Transplants	RespiratoryFunctionTests	0.551724	0.179487	1	0	sep
Transplants	Rest	0.551724	0.2	1	0	sep
Transplants	VitalCapacity	0.551724	0	1	0	sep
Triglycerides	AcuteKidneyInjury	0.279279	0	1	0	sep
Triglycerides	AdiposeTissue	0.279279	0.0909091	1	0	sep
Triglycerides	AlcoholDrinking	0.279279	0.189189	4	0	sep
Triglycerides	AlkalinePhosphatase	0.279279	0.1875	1	0	sep
Triglycerides	Alopecia	0.279279	0.210526	2	0	sep
Triglycerides	AminoAcids	0.279279	0.147059	1	0	sep
Triglycerides	Anthropometry	0.279279	0.2	1	0	sep
Triglycerides	AntipsychoticAgents	0.279279	0.111111	1	0	sep
Triglycerides	AorticValveCalcificationof	0.279279	0	1	0	sep
Triglycerides	ApolipoproteinA_I	0.279279	0	2	0	sep
Triglycerides	ApolipoproteinsB	0.279279	0.166667	2	0	sep
Triglycerides	ApolipoproteinsC	0.279279	0	2	0	sep
Triglycerides	ArachidonicAcid	0.279279	0	1	0	sep
Triglycerides	ArterialPressure	0.279279	0.176471	2	0	sep
Triglycerides	Atherosclerosis	0.279279	0	1	0	sep
Triglycerides	AxialLengthEye	0.279279	0	1	0	sep
Triglycerides	Biomarkers	0.279279	0.130435	1	0	sep
Triglycerides	BloodFlowVelocity	0.279279	0.1	1	0	sep
Triglycerides	BloodGlucose	0.279279	0.2	1	0	sep
Triglycerides	BloodProteins	0.279279	0.153846	3	0	sep
Triglycerides	BloodUreaNitrogen	0.279279	0.111111	1	0	sep
Triglycerides	BodyWeightChanges	0.279279	0	1	0	sep
Triglycerides	C_Peptide	0.279279	0	1	0	sep
Triglycerides	Cadmium	0.279279	0	1	0	sep
Triglycerides	Calcium	0.279279	0	1	0	sep
Triglycerides	Calcium_BindingProteins	0.279279	0	1	0	sep
Triglycerides	ChemokineCCL4	0.279279	0	1	0	sep
Triglycerides	CircadianRhythm	0.279279	0.0857143	1	0	sep
Triglycerides	CoronaryArteryBypass	0.279279	0	1	0	sep
Triglycerides	Craniosynostoses	0.279279	0	1	0	sep
Triglycerides	Depression	0.279279	0	1	0	sep
Triglycerides	DiagnosticSelfEvaluation	0.279279	0	1	0	sep
Triglycerides	DietHigh_Fat	0.279279	0	1	0	sep
Triglycerides	Embolism	0.279279	0	2	0	sep
Triglycerides	Emotions	0.279279	0.0909091	2	0	sep
Triglycerides	EnergyIntake	0.279279	0.2	1	0	sep
Triglycerides	Epilepsy	0.279279	0.105263	1	0	sep
Triglycerides	Eyebrows	0.279279	0.171429	1	0	sep
Triglycerides	FattyAcids	0.279279	0.0909091	1	0	sep
Triglycerides	FattyAcidsOmega_6	0.279279	0	2	0	sep
Triglycerides	Fenofibrate	0.279279	0.0625	1	0	sep
Triglycerides	Fingers	0.279279	0	1	0	sep
Triglycerides	Gallstones	0.279279	0	1	0	sep
Triglycerides	Gases	0.279279	0	1	0	sep
Triglycerides	GastrointestinalMicrobiome	0.279279	0.240506	2	0	sep
Triglycerides	Glycerophospholipids	0.279279	0.2	1	0	sep
Triglycerides	HIV	0.279279	0	1	0	sep
Triglycerides	Hearing	0.279279	0	1	0	sep
Triglycerides	HeartDefectsCongenital	0.279279	0	1	0	sep
Triglycerides	HipFractures	0.279279	0	1	0	sep
Triglycerides	Hypertension	0.279279	0.0857143	2	0	sep
Triglycerides	Hypospadias	0.279279	0.125	1	0	sep
Triglycerides	InsulinResistance	0.279279	0.135135	4	0	sep
Triglycerides	Insulin_LikeGrowthFactorI	0.279279	0.166667	2	0	sep
Triglycerides	Insulin_SecretingCells	0.279279	0.125	1	0	sep
Triglycerides	Interleukin1ReceptorAntagonistProtein	0.279279	0	2	0	sep
Triglycerides	IntracranialAneurysm	0.279279	0.166667	1	0	sep
Triglycerides	KidneyDiseases	0.279279	0	1	0	sep
Triglycerides	Lactation	0.279279	0	1	0	sep
Triglycerides	Leptin	0.279279	0.142857	2	0	sep
Triglycerides	LeukocyteCount	0.279279	0.117647	2	0	sep
Triglycerides	Leukopenia	0.279279	0	1	0	sep
Triglycerides	Linoleoyl_CoADesaturase	0.279279	0	1	0	sep
Triglycerides	LiverCirrhosisAlcoholic	0.279279	0	1	0	sep
Triglycerides	LiverDiseases	0.279279	0.2	1	0	sep
Triglycerides	Mannose	0.279279	0	1	0	sep
Triglycerides	MedicineKoreanTraditional	0.279279	0	1	0	sep
Triglycerides	Memory	0.279279	0	1	0	sep
Triglycerides	Menarche	0.279279	0.189394	2	0	sep
Triglycerides	MigraineDisorders	0.279279	0.211538	1	0	sep
Triglycerides	MotionSickness	0.279279	0	1	0	sep
Triglycerides	Muscles	0.279279	0	1	0	sep
Triglycerides	NeurodegenerativeDiseases	0.279279	0	1	0	sep
Triglycerides	NeuropsychologicalTests	0.279279	0	2	0	sep
Triglycerides	Nevus	0.279279	0	1	0	sep
Triglycerides	Otitis	0.279279	0.24	1	0	sep
Triglycerides	Phospholipids	0.279279	0.047619	2	0	sep
Triglycerides	Plasminogen	0.279279	0	1	0	sep
Triglycerides	PlasminogenActivatorInhibitor1	0.279279	0.142857	1	0	sep
Triglycerides	Proteins	0.279279	0.122449	1	0	sep
Triglycerides	PsychomotorPerformance	0.279279	0	1	0	sep
Triglycerides	PulmonaryDiseaseChronicObstructive	0.279279	0.0909091	1	0	sep
Triglycerides	Purines	0.279279	0	1	0	sep
Triglycerides	QuetiapineFumarate	0.279279	0	1	0	sep
Triglycerides	ReceptorsInterleukin_6	0.279279	0	1	0	sep
Triglycerides	RefractionOcular	0.279279	0.0666667	3	0	sep
Triglycerides	RenalInsufficiencyChronic	0.279279	0.125	2	0	sep
Triglycerides	RespiratoryFunctionTests	0.279279	0.179487	2	0	sep
Triglycerides	Rhabdomyolysis	0.279279	0	1	0	sep
Triglycerides	RhinitisAllergic	0.279279	0	1	0	sep
Triglycerides	Risperidone	0.279279	0.0555556	1	0	sep
Triglycerides	SerotoninUptakeInhibitors	0.279279	0.0909091	1	0	sep
Triglycerides	SerumAlbumin	0.279279	0	2	0	sep
Triglycerides	SexCharacteristics	0.279279	0	1	0	sep
Triglycerides	SleepApneaObstructive	0.279279	0.1	1	0	sep
Triglycerides	SubcutaneousFat	0.279279	0	1	0	sep
Triglycerides	TransFattyAcids	0.279279	0	1	0	sep
Triglycerides	VaccinePotency	0.279279	0.49375	2	0	sep
Triglycerides	VaricoseVeins	0.279279	0.235294	1	0	sep
Triglycerides	VirusDiseases	0.279279	0	1	0	sep
Triglycerides	VitalCapacity	0.279279	0	1	0	sep
Triglycerides	Waist_HipRatio	0.279279	0.166667	6	0	sep
Triglycerides	alpha1_Antitrypsin	0.279279	0	1	0	sep
Triglycerides	alpha_LinolenicAcid	0.279279	0	1	0	sep
Triglycerides	docosapentaenoicacid	0.279279	0	2	0	sep
Triglycerides	efavirenz	0.279279	0	1	0	sep
Triglycerides	gamma_LinolenicAcid	0.279279	0	1	0	sep
Triglycerides	lipoproteinA_I	0.279279	0.227273	1	0	sep
Triglycerides	samsoeum	0.279279	0	1	0	sep
Triglycerides	zileuton	0.279279	0	2	0	sep
Trypanosomacruzi	AcuteCoronarySyndrome	0.690141	0.1	1	0	sep
Trypanosomacruzi	Albumins	0.690141	0	1	0	sep
Trypanosomacruzi	AlzheimerDisease	0.690141	0.246154	1	0	sep
Trypanosomacruzi	Anticonvulsants	0.690141	0.0833333	1	0	sep
Trypanosomacruzi	AntineoplasticAgents	0.690141	0.105263	1	0	sep
Trypanosomacruzi	ArthritisRheumatoid	0.690141	0.208633	1	0	sep
Trypanosomacruzi	Bilirubin	0.690141	0.142857	1	0	sep
Trypanosomacruzi	Blood	0.690141	0	1	0	sep
Trypanosomacruzi	BloodCirculation	0.690141	0	2	0	sep
Trypanosomacruzi	BoneDensity	0.690141	0.231405	1	0	sep
Trypanosomacruzi	C_ReactiveProtein	0.690141	0.11194	1	0	sep
Trypanosomacruzi	ChagasCardiomyopathy	0.690141	0	1	0	sep
Trypanosomacruzi	ClinicalLaboratoryTechniques	0.690141	0.2	1	0	sep
Trypanosomacruzi	DepressiveDisorder	0.690141	0.152778	1	0	sep
Trypanosomacruzi	EsophagealNeoplasms	0.690141	0.230769	1	0	sep
Trypanosomacruzi	Fibrinogen	0.690141	0.204819	1	0	sep
Trypanosomacruzi	GastrointestinalMicrobiome	0.690141	0.240506	1	0	sep
Trypanosomacruzi	HydroxymethylglutarylCoAReductases	0.690141	0.166667	1	0	sep
Trypanosomacruzi	Leukocytes	0.690141	0.0136986	1	0	sep
Trypanosomacruzi	MentalCompetency	0.690141	0.214286	1	0	sep
Trypanosomacruzi	Methotrexate	0.690141	0	1	0	sep
Trypanosomacruzi	Osteoporosis	0.690141	0.0666667	1	0	sep
Trypanosomacruzi	Phospholipids	0.690141	0.047619	1	0	sep
Trypanosomacruzi	Psoriasis	0.690141	0.222222	1	0	sep
Trypanosomacruzi	Stroke	0.690141	0.178571	1	0	sep
Trypanosomacruzi	Ticagrelor	0.690141	0	1	0	sep
Trypanosomacruzi	VenousThromboembolism	0.690141	0.125	1	0	sep
Tuberculosis	3_hydroxy_1_methylpropylmercapturicacid	0.357143	0.166667	1	0	sep
Tuberculosis	AlcoholDrinking	0.357143	0.189189	1	0	sep
Tuberculosis	BoneDensity	0.357143	0.231405	1	0	sep
Tuberculosis	Braces	0.357143	0	1	0	sep
Tuberculosis	BronchodilatorAgents	0.357143	0.172932	1	0	sep
Tuberculosis	Cholesterol	0.357143	0.231527	1	0	sep
Tuberculosis	DiabetesMellitusType2	0.357143	0.149425	1	0	sep
Tuberculosis	DrugResistance	0.357143	0.111111	1	0	sep
Tuberculosis	Epilepsy	0.357143	0.105263	1	0	sep
Tuberculosis	ForcedExpiratoryVolume	0.357143	0.181818	1	0	sep
Tuberculosis	LipoproteinsVLDL	0.357143	0.196429	1	0	sep
Tuberculosis	LungVolumeMeasurements	0.357143	0.219178	1	0	sep
Tuberculosis	MaximalMidexpiratoryFlowRate	0.357143	0	1	0	sep
Tuberculosis	Menarche	0.357143	0.189394	1	0	sep
Tuberculosis	MigraineDisorders	0.357143	0.211538	1	0	sep
Tuberculosis	Personality	0.357143	0	1	0	sep
Tuberculosis	RespiratoryFunctionTests	0.357143	0.179487	1	0	sep
Tuberculosis	RestlessLegsSyndrome	0.357143	0	1	0	sep
Tuberculosis	Stroke	0.357143	0.178571	1	0	sep
Tuberculosis	Tonsillectomy	0.357143	0.128571	1	0	sep
Tuberculosis	VaccinePotency	0.357143	0.49375	1	0	sep
Tuberculosis	VitaminD	0.357143	0.266667	1	0	sep
Tuberculosis	WhiteMatter	0.357143	0.190476	1	0	sep
TumorNecrosisFactors	Asthma	0.8	0.229885	1	2	opo
TumorNecrosisFactors	Cholesterol	0.8	0.231527	1	0	sep
TumorNecrosisFactors	CognitionDisorders	0.8	0.230769	1	0	sep
TumorNecrosisFactors	CognitiveDysfunction	0.8	0.212121	1	0	sep
TumorNecrosisFactors	DepressiveDisorder	0.8	0.152778	1	0	sep
TumorNecrosisFactors	Neuroblastoma	0.8	0.0833333	1	0	sep
TumorNecrosisFactors	SerotoninUptakeInhibitors	0.8	0.0909091	1	0	sep
TumorNecrosisFactors	lipoproteinA_I	0.8	0.227273	1	2	opo
UricAcid	Adiponectin	0.325581	0.111111	1	0	sep
UricAcid	AlcoholDrinking	0.325581	0.189189	1	0	sep
UricAcid	AlkalinePhosphatase	0.325581	0.1875	1	0	sep
UricAcid	Alopecia	0.325581	0.210526	2	0	sep
UricAcid	AlzheimerDisease	0.325581	0.246154	3	0	sep
UricAcid	Anthropometry	0.325581	0.2	1	0	sep
UricAcid	ArterialPressure	0.325581	0.176471	1	0	sep
UricAcid	Atherosclerosis	0.325581	0	1	0	sep
UricAcid	AtrialFibrillation	0.325581	0.229167	2	0	sep
UricAcid	Bilirubin	0.325581	0.142857	1	0	sep
UricAcid	Binge_EatingDisorder	0.325581	0	2	0	sep
UricAcid	BloodProteins	0.325581	0.153846	1	0	sep
UricAcid	BloodUreaNitrogen	0.325581	0.111111	4	0	sep
UricAcid	BoneDensity	0.325581	0.231405	1	0	sep
UricAcid	C_Peptide	0.325581	0	1	0	sep
UricAcid	C_ReactiveProtein	0.325581	0.11194	5	0	sep
UricAcid	Calcium	0.325581	0	1	0	sep
UricAcid	Chin	0.325581	0.0833333	1	0	sep
UricAcid	Cholesterol	0.325581	0.231527	4	0	sep
UricAcid	CognitionDisorders	0.325581	0.230769	1	0	sep
UricAcid	CognitiveDysfunction	0.325581	0.212121	1	0	sep
UricAcid	Conotruncalcardiacdefects	0.325581	0	1	0	sep
UricAcid	DepressiveDisorder	0.325581	0.152778	3	0	sep
UricAcid	DiabetesMellitus	0.325581	0.244444	2	0	sep
UricAcid	DiabetesMellitusType2	0.325581	0.149425	2	0	sep
UricAcid	Erythrocytes	0.325581	0.111111	1	0	sep
UricAcid	Fenofibrate	0.325581	0.0625	1	0	sep
UricAcid	Ferritins	0.325581	0	1	0	sep
UricAcid	Gallstones	0.325581	0	1	0	sep
UricAcid	GlucoseToleranceTest	0.325581	0.166667	1	0	sep
UricAcid	HeartFailure	0.325581	0.209302	2	0	sep
UricAcid	Homocysteine	0.325581	0.166667	1	0	sep
UricAcid	HydroxymethylglutarylCoAReductases	0.325581	0.166667	1	0	sep
UricAcid	Hypertriglyceridemia	0.325581	0.214286	2	0	sep
UricAcid	Insulin	0.325581	0.0882353	2	0	sep
UricAcid	InsulinResistance	0.325581	0.135135	3	0	sep
UricAcid	Insulin_LikeGrowthFactorI	0.325581	0.166667	1	0	sep
UricAcid	Iron	0.325581	0.166667	3	0	sep
UricAcid	Lactation	0.325581	0	1	0	sep
UricAcid	Leptin	0.325581	0.142857	1	0	sep
UricAcid	LeukemiaLymphocyticChronicB_Cell	0.325581	0.191176	1	0	sep
UricAcid	LiverDiseases	0.325581	0.2	1	0	sep
UricAcid	LungVolumeMeasurements	0.325581	0.219178	1	0	sep
UricAcid	Lymphoma	0.325581	0	1	0	sep
UricAcid	LymphomaFollicular	0.325581	0	1	0	sep
UricAcid	Mannose	0.325581	0	1	0	sep
UricAcid	Menarche	0.325581	0.189394	3	0	sep
UricAcid	MentalCompetency	0.325581	0.214286	1	0	sep
UricAcid	MigraineDisorders	0.325581	0.211538	2	0	sep
UricAcid	MoodDisorders	0.325581	0.166667	1	0	sep
UricAcid	MyopiaDegenerative	0.325581	0.173913	1	0	sep
UricAcid	NatriureticPeptideBrain	0.325581	0.125	2	0	sep
UricAcid	Neoplasms	0.325581	0.207547	2	0	sep
UricAcid	NitricOxide	0.325581	0.142857	1	0	sep
UricAcid	Obesity	0.325581	0.176471	6	0	sep
UricAcid	Phospholipids	0.325581	0.047619	1	0	sep
UricAcid	PlateletCount	0.325581	0.150943	2	0	sep
UricAcid	Polysaccharides	0.325581	0	1	0	sep
UricAcid	Prostate_SpecificAntigen	0.325581	0.230769	3	0	sep
UricAcid	Proteins	0.325581	0.122449	3	0	sep
UricAcid	ReceptorsTransferrin	0.325581	0	2	0	sep
UricAcid	RefractiveErrors	0.325581	0.157895	1	0	sep
UricAcid	RespiratoryFunctionTests	0.325581	0.179487	1	0	sep
UricAcid	RhegmatogenousRetinalDetachmentAutosomalDominant	0.325581	0	1	0	sep
UricAcid	SerotoninUptakeInhibitors	0.325581	0.0909091	2	0	sep
UricAcid	SerumAlbumin	0.325581	0	1	0	sep
UricAcid	SexCharacteristics	0.325581	0	1	0	sep
UricAcid	Stroke	0.325581	0.178571	2	0	sep
UricAcid	ThyroidGland	0.325581	0	2	0	sep
UricAcid	ThyroidHormones	0.325581	0.0232558	2	0	sep
UricAcid	Urinalysis	0.325581	0.166667	1	0	sep
UricAcid	VaccinePotency	0.325581	0.49375	2	0	sep
UricAcid	VascularCalcification	0.325581	0.232558	1	0	sep
UricAcid	VascularEndothelialGrowthFactors	0.325581	0.25	1	0	sep
UricAcid	VenousThromboembolism	0.325581	0.125	1	0	sep
UricAcid	WaistCircumference	0.325581	0.571429	2	0	sep
UricAcid	Waist_HipRatio	0.325581	0.166667	2	0	sep
UricAcid	WetMacularDegeneration	0.325581	0.453125	1	0	sep
UricAcid	alpha1_Antitrypsin	0.325581	0	2	0	sep
UricAcid	docosapentaenoicacid	0.325581	0	1	0	sep
UricAcid	gamma_Glutamylcyclotransferase	0.325581	0	1	0	sep
UricAcid	gamma_Glutamyltransferase	0.325581	0.153846	4	0	sep
UricAcid	thyroidmicrosomalantibodies	0.325581	0.142857	2	0	sep
UrinaryIncontinence	SulfonylureaCompounds	0.333333	0.2	1	0	sep
Uromodulin	Biomarkers	1	0.130435	1	0	sep
Uromodulin	DiabetesMellitus	1	0.244444	1	0	sep
Uromodulin	Hypertension	1	0.0857143	1	0	sep
Uromodulin	RenalInsufficiencyChronic	1	0.125	1	0	sep
VaccinePotency	3_hydroxy_1_methylpropylmercapturicacid	0.49375	0.166667	1	0	sep
VaccinePotency	Acute_On_ChronicLiverFailure	0.49375	0	2	0	sep
VaccinePotency	Age_RelatedHearingImpairment1	0.49375	0.234375	1	0	sep
VaccinePotency	Agranulocytosis	0.49375	0.0169492	2	0	sep
VaccinePotency	Albuminuria	0.49375	0.0666667	1	0	sep
VaccinePotency	Antigens	0.49375	0	2	0	sep
VaccinePotency	AnxietyDisorders	0.49375	0	1	0	sep
VaccinePotency	ApolipoproteinA_I	0.49375	0	1	0	sep
VaccinePotency	ApolipoproteinsB	0.49375	0.166667	2	0	sep
VaccinePotency	ArterialPressure	0.49375	0.176471	2	0	sep
VaccinePotency	AxialLengthEye	0.49375	0	1	0	sep
VaccinePotency	Biomarkers	0.49375	0.130435	1	0	sep
VaccinePotency	BloodFlowVelocity	0.49375	0.1	1	0	sep
VaccinePotency	BloodGlucose	0.49375	0.2	1	0	sep
VaccinePotency	BloodProteins	0.49375	0.153846	1	0	sep
VaccinePotency	BloodUreaNitrogen	0.49375	0.111111	1	0	sep
VaccinePotency	Braces	0.49375	0	1	0	sep
VaccinePotency	BronchodilatorAgents	0.49375	0.172932	2	0	sep
VaccinePotency	CD40Ligand	0.49375	0	1	0	sep
VaccinePotency	C_ReactiveProtein	0.49375	0.11194	1	0	sep
VaccinePotency	Calcium_BindingProteins	0.49375	0	1	0	sep
VaccinePotency	CentralNervousSystem	0.49375	0	1	0	sep
VaccinePotency	ChemicalandDrugInducedLiverInjury	0.49375	0.1875	1	0	sep
VaccinePotency	ChildDevelopmentDisordersPervasive	0.49375	0.166667	1	0	sep
VaccinePotency	DNAMethylation	0.49375	0.111111	2	0	sep
VaccinePotency	DiabetesMellitus	0.49375	0.244444	1	0	sep
VaccinePotency	DrugResistance	0.49375	0.111111	1	0	sep
VaccinePotency	ElectromagneticRadiation	0.49375	0	2	0	sep
VaccinePotency	Epilepsy	0.49375	0.105263	1	0	sep
VaccinePotency	ForcedExpiratoryVolume	0.49375	0.181818	4	0	sep
VaccinePotency	Gait	0.49375	0	1	0	sep
VaccinePotency	Gases	0.49375	0	1	0	sep
VaccinePotency	GranulomatosiswithPolyangiitis	0.49375	0	1	0	sep
VaccinePotency	HepatitisAutoimmune	0.49375	0	1	0	sep
VaccinePotency	HepatitisC	0.49375	0	2	0	sep
VaccinePotency	InfluenzaAVirusH1N1Subtype	0.49375	0.209302	1	0	sep
VaccinePotency	Interleukin_18	0.49375	0	1	0	sep
VaccinePotency	Interleukin_1beta	0.49375	0	1	0	sep
VaccinePotency	LeukocyteCount	0.49375	0.117647	2	0	sep
VaccinePotency	LungVolumeMeasurements	0.49375	0.219178	3	0	sep
VaccinePotency	LupusErythematosusCutaneous	0.49375	0.2	1	0	sep
VaccinePotency	LymphomaB_CellMarginalZone	0.49375	0	1	0	sep
VaccinePotency	MaximalMidexpiratoryFlowRate	0.49375	0	2	0	sep
VaccinePotency	Menarche	0.49375	0.189394	1	0	sep
VaccinePotency	MentalCompetency	0.49375	0.214286	1	0	sep
VaccinePotency	NeurodegenerativeDiseases	0.49375	0	1	0	sep
VaccinePotency	Neuroticism	0.49375	0.185185	1	0	sep
VaccinePotency	OccipitalLobe	0.49375	0	1	0	sep
VaccinePotency	OsteoarthritisKnee	0.49375	0	1	0	sep
VaccinePotency	Osteoporosis	0.49375	0.0666667	1	0	sep
VaccinePotency	Personality	0.49375	0	1	0	sep
VaccinePotency	Phospholipids	0.49375	0.047619	1	0	sep
VaccinePotency	PituitaryNeoplasms	0.49375	0	1	0	sep
VaccinePotency	PulmonaryDiseaseChronicObstructive	0.49375	0.0909091	1	0	sep
VaccinePotency	QuetiapineFumarate	0.49375	0	1	0	sep
VaccinePotency	RespiratoryFunctionTests	0.49375	0.179487	4	0	sep
VaccinePotency	RestlessLegsSyndrome	0.49375	0	1	0	sep
VaccinePotency	Sarcoidosis	0.49375	0	1	0	sep
VaccinePotency	Sleep	0.49375	0.125	1	0	sep
VaccinePotency	SleepApneaObstructive	0.49375	0.1	2	0	sep
VaccinePotency	SulfonylureaCompounds	0.49375	0.2	1	0	sep
VaccinePotency	Thioamides	0.49375	0	2	0	sep
VaccinePotency	Urine	0.49375	0.125	1	0	sep
VaccinePotency	VaricoseVeins	0.49375	0.235294	3	0	sep
VaccinePotency	Vitiligo	0.49375	0.0862069	1	0	sep
VaccinePotency	WetMacularDegeneration	0.49375	0.453125	1	0	sep
VaccinePotency	alpha_LinolenicAcid	0.49375	0	1	0	sep
VaccinePotency	cycliccitrullinatedpeptide	0.49375	0	1	0	sep
VaccinePotency	docosapentaenoicacid	0.49375	0	1	0	sep
VaccinePotency	gamma_LinolenicAcid	0.49375	0	1	0	sep
VascularEndothelialGrowthFactors	Adiponectin	0.25	0.111111	1	0	sep
VascularEndothelialGrowthFactors	AdrenalCortexHormones	0.25	0.166667	1	0	sep
VascularEndothelialGrowthFactors	AlkalinePhosphatase	0.25	0.1875	1	0	sep
VascularEndothelialGrowthFactors	Anthropometry	0.25	0.2	1	0	sep
VascularEndothelialGrowthFactors	C_ReactiveProtein	0.25	0.11194	1	0	sep
VascularEndothelialGrowthFactors	DiabetesMellitusType2	0.25	0.149425	1	0	sep
VascularEndothelialGrowthFactors	FattyAcidsOmega_6	0.25	0	1	0	sep
VascularEndothelialGrowthFactors	Fibrinogen	0.25	0.204819	1	0	sep
VascularEndothelialGrowthFactors	Hypothyroidism	0.25	0.192308	1	0	sep
VascularEndothelialGrowthFactors	LiverDiseases	0.25	0.2	1	0	sep
VascularEndothelialGrowthFactors	MentalCompetency	0.25	0.214286	1	0	sep
VascularEndothelialGrowthFactors	Prostate_SpecificAntigen	0.25	0.230769	2	0	sep
VascularEndothelialGrowthFactors	RenalInsufficiencyChronic	0.25	0.125	1	0	sep
VascularEndothelialGrowthFactors	SexCharacteristics	0.25	0	1	0	sep
VascularEndothelialGrowthFactors	Thyrotropin	0.25	0.125	1	0	sep
VascularEndothelialGrowthFactors	VenousThromboembolism	0.25	0.125	1	0	sep
VascularEndothelialGrowthFactors	WaistCircumference	0.25	0.571429	1	0	sep
VascularEndothelialGrowthFactors	Waist_HipRatio	0.25	0.166667	1	0	sep
VascularEndothelialGrowthFactors	WetMacularDegeneration	0.25	0.453125	1	0	sep
VitaminB6	AlkalinePhosphatase	1	0.1875	1	0	sep
VitaminB6	LiverDiseases	1	0.2	1	0	sep
VitaminB6	Phosphorus	1	0.142857	1	0	sep
VitaminD	3_hydroxy_1_methylpropylmercapturicacid	0.266667	0.166667	1	0	sep
VitaminD	Braces	0.266667	0	1	0	sep
VitaminD	BronchodilatorAgents	0.266667	0.172932	1	0	sep
VitaminD	ChemicalandDrugInducedLiverInjury	0.266667	0.1875	1	0	sep
VitaminD	Cholesterol	0.266667	0.231527	1	0	sep
VitaminD	CognitionDisorders	0.266667	0.230769	1	0	sep
VitaminD	CognitiveDysfunction	0.266667	0.212121	1	0	sep
VitaminD	DiabetesMellitusType2	0.266667	0.149425	1	0	sep
VitaminD	DrugResistance	0.266667	0.111111	1	0	sep
VitaminD	Epilepsy	0.266667	0.105263	1	0	sep
VitaminD	ForcedExpiratoryVolume	0.266667	0.181818	1	0	sep
VitaminD	LanguageDisorders	0.266667	0	1	0	sep
VitaminD	LipoproteinsVLDL	0.266667	0.196429	1	0	sep
VitaminD	LungVolumeMeasurements	0.266667	0.219178	1	0	sep
VitaminD	MaximalMidexpiratoryFlowRate	0.266667	0	1	0	sep
VitaminD	Menarche	0.266667	0.189394	2	0	sep
VitaminD	NeuropsychologicalTests	0.266667	0	1	0	sep
VitaminD	Personality	0.266667	0	1	0	sep
VitaminD	RespiratoryFunctionTests	0.266667	0.179487	1	0	sep
VitaminD	RestlessLegsSyndrome	0.266667	0	1	0	sep
VitaminD	Stroke	0.266667	0.178571	1	0	sep
VitaminD	VascularCalcification	0.266667	0.232558	3	0	sep
VitaminD	VitaminDDeficiency	0.266667	0	5	0	sep
VitaminD	VitaminD_BindingProtein	0.266667	0	3	0	sep
VitaminD	WhiteMatter	0.266667	0.190476	1	0	sep
VitaminK	AlzheimerDisease	0.545455	0.246154	1	0	sep
VitaminK	Anticoagulants	0.545455	0.166667	1	0	sep
VitaminK	BoneDensity	0.545455	0.231405	1	0	sep
VitaminK	Clozapine	0.545455	0.0227273	2	0	sep
VitaminK	Glucose	0.545455	0.244898	1	0	sep
VitaminK	Interleukin_10	0.545455	0	1	0	sep
VitaminK	Menarche	0.545455	0.189394	1	0	sep
VitaminK	VitaminE	0.545455	0	1	0	sep
VitaminK	Vitamins	0.545455	0	1	0	sep
Voice	Epilepsy	0.25	0.105263	1	0	sep
Voice	Exanthema	0.25	0.181818	1	0	sep
Voice	Growth	0.25	0	2	0	sep
Voice	Menarche	0.25	0.189394	3	0	sep
Voice	MultipleSclerosis	0.25	0.114286	1	0	sep
Voice	Neuroblastoma	0.25	0.0833333	1	0	sep
Voice	Puberty	0.25	0	2	0	sep
Voice	RespirationDisorders	0.25	0	1	0	sep
Voice	WaistCircumference	0.25	0.571429	1	0	sep
Voice	lamotrigine	0.25	0.181818	1	0	sep
WaistCircumference	3_hydroxy_1_methylpropylmercapturicacid	0.571429	0.166667	1	0	sep
WaistCircumference	AcneVulgaris	0.571429	0	1	0	sep
WaistCircumference	AcuteCoronarySyndrome	0.571429	0.1	1	0	sep
WaistCircumference	AdiposeTissue	0.571429	0.0909091	1	0	sep
WaistCircumference	AlcoholDrinking	0.571429	0.189189	1	0	sep
WaistCircumference	Alopecia	0.571429	0.210526	1	0	sep
WaistCircumference	Amyloidbeta_Peptides	0.571429	0.2	1	0	sep
WaistCircumference	Angiotensin_ConvertingEnzymeInhibitors	0.571429	0.0909091	1	0	sep
WaistCircumference	Anthropometry	0.571429	0.2	1	0	sep
WaistCircumference	AntidepressiveAgentsTricyclic	0.571429	0	1	0	sep
WaistCircumference	AntipsychoticAgents	0.571429	0.111111	1	0	sep
WaistCircumference	ArterialPressure	0.571429	0.176471	1	0	sep
WaistCircumference	ArthritisRheumatoid	0.571429	0.208633	1	0	sep
WaistCircumference	AxialLengthEye	0.571429	0	2	0	sep
WaistCircumference	BirthWeight	0.571429	0	1	0	sep
WaistCircumference	C_ReactiveProtein	0.571429	0.11194	5	0	sep
WaistCircumference	Chin	0.571429	0.0833333	1	0	sep
WaistCircumference	CognitionDisorders	0.571429	0.230769	1	0	sep
WaistCircumference	Craniosynostoses	0.571429	0	1	0	sep
WaistCircumference	Depression	0.571429	0	1	0	sep
WaistCircumference	DiagnosticSelfEvaluation	0.571429	0	1	0	sep
WaistCircumference	ElectromagneticRadiation	0.571429	0	1	0	sep
